product_id,product_name,recipe_score,saudi_importance,matched_ingredient
28030,عود لافر بخور دائري ترحال 30جم,0.0,low,
17686,Luna Iced Coffee Caramel,0.0,low,
21813,Al-Alali Orange Gelatin Candy,0.0,low,
27682,ليز شيبس كلاسيك 184.2 جم,57.6,high,chips
28729,فونيمكس كشاف بشاحن ابيض واسود YH-008,88.0,critical,eggs
28683,كبريس كراميل شوكولاتة 500 جم,60.0,high,chocolate
7400,اورجنال اناناس 1400مل,0.0,low,
27742,جيوا منعم ملابس وردي 2 لتر,0.0,low,
20964,Burt's Bees Intensive Repair Shampoo with Argan Oil and Shea Butter for Damaged Hair,0.0,low,
28907,سفرة عراقة الديار من ارياف 350 جم,0.0,low,
19382,Pitted Black Olive,0.0,low,
20685,Whole Green Olives,0.0,low,
22378,جوف زيتون اخضر منزوع النواة 170جم,0.0,low,
10887,فازلين لوشن للجسم التفتيح اليومي 725مل,0.0,low,
24536,Beauty Lip Enhancement Capsules with Aloe Vera 45 Capsules,0.0,low,
26154,سیارا صدور دجاج طرية 1000 جم,85.5,very_high,chicken
28380,سوبريم مكس خليط كيك فانيلا فرنسية 450 جم,40.8,medium,vinegar
2773,Garnier Color Naturals Cream 7.1,56.0,high,cream
8456,روشن سويت دروب حلوى بحشوة الحليب 150 جم,85.0,critical,milk
14752,ملتي باك اكواب قهوة 2.5 اونز 1_301,0.0,low,
14535,مزيل العرق تايلندي جلوتاجلو برايت آند رينيو من فازلين ، 45 مل,0.0,low,
21196,بست كلين سائل غسيل اليدين الرائحة الاصلية 500 مل,0.0,low,
23661,تاتلك جيلي قلوب 24×10جم,0.0,low,
28343,اوفست كيبل قماش تايب سي ايفون 417,0.0,low,
9,بست كلين سائل غسيل اليدين رائحة زهرة القطن 500 مل,0.0,low,
21197,بست كلين سائل غسيل اليدين الزنجبيل مع توباكوم 500 مل,0.0,low,
5102,جوف زيت زيتون بكر عضوي مربع 750مل,64.0,high,olive_oil
20852,غارنييه مزيل مكياج بالزيت,0.0,low,
14751,ملتي باك اكواب شاي 8 اونز 325,90.0,critical,tea
7500,Ulker Chocolate and Raspberry Cake 395g,60.0,high,chocolate
29295,شامي سمبوسة لحم50حبة,0.0,low,
10050,Family Sized Shami Kibbeh 1kg,0.0,low,
20104,Johnson's Bedtime Bath Wash for Kids,0.0,low,
2501,Downy Fabric Softener Liquid Valley Breeze Blue,0.0,low,
29300,شامي كبة دجاج حبة كبير 1كيلو,85.5,very_high,chicken
17815,Crispy Granola with Oats and Blueberries,72.0,very_high,oats
29296,شامي سمبوسة دجاج 50حبة,85.5,very_high,chicken
28068,عود لافر مبسوس ليوان - 70جم,0.0,low,
27151,بلومينج عصير بودرة اناناس 2 كجم,0.0,low,
13747,لوزان اكواب ورقيه كرافت بيج 7 اونز,73.8,very_high,almonds
2212,اوريون فيس ورق معطر لبان,0.0,low,
4927,اريون كين معطر جو للسيارة رائحة العلك 30 جرام,0.0,low,
3762,Greenz Baking Powder 100g (Pack of 6),36.0,medium,baking_powder
15905,هاي هو كرانشي باربكيو 70 جرام,0.0,low,
15907,هاي هو كرانشي سويت شيلي 70 جرام,0.0,low,
15696,نير مزيل الشعر للجسم والساقان بعطر الورد - 110 جرام,0.0,low,
10844,فاتيكا كريم الشعر جوز الهند 2×140جم,57.6,high,walnuts
29298,شامي كبة لحم حبة صغير 1كيلو,0.0,low,
29299,شامي كبة دجاج حبة صغير 1كيلو,85.5,very_high,chicken
2896,Large Pepper Crackers,0.0,low,
9483,سنسوداين معجون أسنان واقى المينا للاطفال 6 سنوات 50 مل,0.0,low,
10043,Family Size Shami Samosas 50 Pieces,0.0,low,
15582,نوتيلا شوكولاتة 825 جرام (مستورد),60.0,high,chocolate
27470,استيتش شامبو اطفال 500مل,0.0,low,
28909,عزم 300 منديل مفرد (حبة 10),0.0,low,
20088,Heinz French Dressing,0.0,low,
28372,برنتي شعيرية 450 جم,40.8,medium,vermicelli
28363,برنتي مكرونة حلزوني 450 جم,62.400000000000006,high,pasta
5919,الخضاركيوي احمر,0.0,low,
4446,Tomato Paste 8x135g,88.0,critical,tomatoes
28821,بادية العرب تمر اخلاص القصيم 1كيلو,40.8,medium,vinegar
28966,الاختيار الاول صلصة البصل المحمص 330 جم,90.0,critical,onions
2614,Frozen Zalabi Luqaimat,0.0,low,
29297,شامي سمبوسة خضار 50حبة,0.0,low,
28137,7640153867629,0.0,low,
18162,Fairy Laundry Capsules 50 Capsules,0.0,low,
22743,سنابل الكرم جريش 400جم,76.5,very_high,cracked_wheat
8167,ذا بريث كو غسول فم بالنعناع الجليدي لنفس منعش12 ساعة ،500 مل,62.400000000000006,high,mint
17581,Garnier Leave-In Ultra Doux Black Charcoal,0.0,low,
13676,Lotex Luxury Oud Wood Sadaf,0.0,low,
19493,Garnier SkinActive Face Cream Fairness,56.0,high,cream
29268,أفالون فارما أفوجين 5% محلول لوقف تساقط الشعر 50 مل* 3 حبات,0.0,low,
19248,نسكافية 3×1 بندق 18 جم,0.0,low,
9835,City Red Maxi Roll,0.0,low,
17359,سنابل الكرم بابريكا بارد 190جم,0.0,low,
13858,لونا  ايس كوفي سبانش لاتيه 240 مل,0.0,low,
12584,كريك كراك هووبس حلقات بطاطس كاتشب 20×10 جرام,72.0,very_high,potatoes
15904,هاي هو كرانشي باربكيو 160 جرام,0.0,low,
23590,Enchanté Romantic Roll-On Deodorant 65ml,0.0,low,
26627,كانت وصلة قماش تايب سي L359,0.0,low,
14673,مقادير  طماطم مقطعه 400 جم,88.0,critical,tomatoes
28672,ريف زيت زيتون 1 لتر,64.0,high,olive_oil
18292,اديشن قهوة مقطرة ايرلي مورنينج 10 جم,0.0,low,
20286,اديشن قهوة مقطرة هاوس بليند 10 جم,0.0,low,
22695,Al-Rabie Grape Juice - 1L,0.0,low,
17339,اديشن قهوة مقطرة سيجنتشر 10×10جم,0.0,low,
28207,باتيسويس فراولة بالشوكولاتة البيضاء 80 جم,60.0,high,chocolate
28981,بادية العرب تمر رطب 1 كيلوسكري,0.0,low,
17126,جوف زيتون اسود شرائح,0.0,low,
29581,قروفيا شامبو عبايات 1 لتر,0.0,low,
17492,نيدو مدعم 1950جم,0.0,low,
20316,بيوفين فرشاة الشامبو لفروة الرأس,0.0,low,
13355,La Roche-Posay Micellar Water Ultra - For Sensitive and Dry Skin - 400ml,0.0,low,
13110,كوينز باكينج باودر 100جم,0.0,low,
9797,سيتافيل منظف لطيف 118 مل,0.0,low,
11501,فون مكس رأس شاحن سيارة يوسبي _تايب سي 5034,0.0,low,
3289,Heinz Caesar Dressing,0.0,low,
29310,النخبة مخلل مشكل 400جم,40.8,medium,vinegar
13359,La Roche-Posay Lipikar Cleansing Oil (AP+) - Face & Body - 400ml,0.0,low,
5116,أكرتين كريم لعلاج حب الشباب 0.025% - 30 جرام,22.0,low,figs
15886,هايل مكرونى اسباجتي 400جم,0.0,low,
28777,باراشوت زيت املا للتحكم في تساقط الشعر 300 مل,0.0,low,
4087,غندور شكولاتة بالفول السوداني 31جم,0.0,low,
9807,City Baby Diapers Size 3 (5x40) - Family Value Pack,0.0,low,
15698,نير كريم مزيل الشعر بعطر الليمون لطيف وفعال - 110 جرام,64.0,high,lemon
28272,6253809913987,0.0,low,
18495,8700216574662,0.0,low,
21120,Bioderma Photoderm Max SPF 50 Sunscreen,0.0,low,
22601,اديشن كبسولات اينتينسو 10 حبة PCS,22.0,low,figs
18142,Luna Iced Coffee Mocha,0.0,low,
28961,الاختيار الاول تتبيلة التندوري 200 جم,0.0,low,
14200,ماندي كير زيت البصل للشعر والبشرة 125 مل,90.0,critical,onions
23067,طعم الريف فول بازيلاء خضراء 400 جرام,0.0,low,
24222,قوي - فليكس كيبل ايفون 1.5 متر - أحمر,0.0,low,
1968,Ariel Power Gel Original – 1.8L,0.0,low,
2107,Parachute Body Lotion with Vitamin C 400ml,0.0,low,
7894,Parachute Advanced Hair Oil with Olive Extract 200 ml,0.0,low,
5322,الأولى كيكة الشاي بالبرتقال 400 جرام,56.0,high,oranges
22373,هيمالايا صابون حماية بالنيم والكركم 125 Gram,62.400000000000006,high,turmeric
17506,Lifebuoy Complete Care Body Wash 300ml + Red Loofah,0.0,low,
12621,كريم جليسرين الالماني B كريم 250 مل,0.0,low,
23496,Fairy Platinum Capsules,0.0,low,
19691,دوف مزيل عرق استيك بتلات الورد 74 جرام,0.0,low,
18809,Pazlo Carioni,0.0,low,
25594,بیرسونا كوم فورت تو 2+1,0.0,low,
26224,سنابل الخير مكرونة خواتم 400 جم,62.400000000000006,high,pasta
26222,سنابل الخير مكرونة اسباغيتي 400 جم,62.400000000000006,high,pasta
11454,فوستر كلاركس نكهة الفانيلا 12×15 جم,0.0,low,
3953,Family Chocolate Cake 230g,60.0,high,chocolate
9942,سيروم شد البشرة من ايكوال بيري 30 مل,0.0,low,
19367,Parachute Coconut Oil with Argan for Dry and Damaged Hair,0.0,low,
20059,بيوفين فرشاة الشامبو لفروة الرأس اخضر,0.0,low,
20786,كيري جبنة بالقشطة 100 جرام باكت,76.5,very_high,cheese
9814,سيبيونكس هيدرا كريم إصلاح مرطب من اي سي ام- 40 مل,0.0,low,
6176,الطائي حليب كيس  2250 جرام,85.0,critical,milk
17156,5011321868342,0.0,low,
2613,Frozen Dates Pastry,100.0,critical,dates
11413,فوستر كلاركس جيلي برتقال 6×80 جم,56.0,high,oranges
21601,المراعي عصير تفاح,37.199999999999996,medium,apple_juice
21716,Edition Drip Coffee New York,0.0,low,
5068,Herbal India Castor Oil Hair Oil with 7 Seeds for Thick and Smooth Hair - 280ml,0.0,low,
18381,Enchantier Silk Charming Body Lotion,0.0,low,
5710,الخضار خس لولو بيوندا مشكاة,40.8,medium,lettuce
19109,عافية عيدان قرفة 100جم,73.8,very_high,cinnamon
610,Halawa Popsicle Sheets 16×14g,0.0,low,
927,ديفا عدسات لاصقه ستيل,81.0,very_high,lentils
28491,اي بي حمام زيت بمستخلص زيوت اكليل الجبل 500 مل,40.8,medium,vinegar
26830,ماجيك كلين اسفنجه الجسم,0.0,low,
14748,ملتي باك اكواب شاي 8 اونز 309,90.0,critical,tea
3342,ابو حسين ارز بنجابي ابيض طويل الحبه 10 كغم,88.0,critical,eggs
7305,انفاس جدة نمر لبان فراولة (نسخة),0.0,low,
26862,مايدا مفروم دجاج 400 جم,85.5,very_high,chicken
26738,لايكي اكياس نفايات 50 جالون 50 كيس,0.0,low,
25175,الاخوات سمبوسة دجاج وخضار 15 حبة,85.5,very_high,chicken
25176,الاخوات سمبوسة دجاج وخضار 15 حبة (نسخة),85.5,very_high,chicken
17466,Damla Fruit Jelly (Big Bear) - 12 x 80g,0.0,low,
29325,سكون ماسك العين بالبخار باللافندر,0.0,low,
5113,أكرتين كريم لعلاج حب الشباب 0.05% - 30 جرام,22.0,low,figs
7047,اليكا أم - كريم 30 جم,0.0,low,
5196,Aqua Soft Soap with Vitamin E and Almond Oil,0.0,low,
16912,"Johnson Body Lotion with Milk, Honey, and Oats",0.0,low,
21631,بامبرز حفائظ مقاس 5 صغير,0.0,low,
18930,Garnier Hair Dye 1,0.0,low,
19836,Parachute Flora Jasmine Coconut Oil,0.0,low,
24927,امريكانا كيك بار مغطى بالشوكولاتة 35جم (حبة 12),60.0,high,chocolate
29607,ذوق البهارات الخليجية بهارات الكبسة 12 كيس,60.0,high,baharat
18593,برايد جبنة شرايح اكسترا لايت 400جم*20,76.5,very_high,cheese
29609,ذوق البهارات الخليجية بهارات الشوربة 12 كيس,60.0,high,baharat
28953,الاختيار الاول صلصة الكبسة 200 جم,0.0,low,
4903,جوف زيت زيتون بكر عضوي 1لتر,64.0,high,olive_oil
17054,غسول ومنظف للوجه من اولاي 100مل,0.0,low,
17094,Koupoliva Greek Black Olives 145g,0.0,low,
19556,ايسنس ماسكرا لاش برينسس فالس لاش ايفكت اسود,0.0,low,
6631,Small Curved Pasta 400g,62.400000000000006,high,pasta
28964,الاختيار الاول تتبيلة الترياكي 200 جم,0.0,low,
29563,مس لينس عدسات يومية -ماربيل,81.0,very_high,lentils
10933,فافو شامبو لعلاج قشرة الشعر والتهاب الجلد الدهني 100 مل,0.0,low,
2625,Crystal Yellow Ghee,79.2,very_high,ghee
22813,عصير اورجنال برتقال جزر 800 مل,56.0,high,oranges
10822,فابوريتا اعشاب البابونج 20 ×24جم,0.0,low,
7903,Premium Coconut Oil 500ml,0.0,low,
20373,بامبرز جامبو كلوت مقاس 5,0.0,low,
29323,سكون ماسك العين بالبخار خالي من العطور,0.0,low,
19327,Johnson Baby Oil,0.0,low,
432,بست كلين سائل غسيل اليدين رائحة شاي انغستيفوليا  500 مل,90.0,critical,tea
28456,لايكي باك اكياس نفايات 55 جالون 1كجم,0.0,low,
10468,طعيمة سمن نباتي الأصيل 800 جم,79.2,very_high,ghee
9194,سكين 1004 - مدغشقر سنتيلا كريم مهدئ 75 مل,0.0,low,
29569,مس لينس عدسات يومية - دراما,81.0,very_high,lentils
16052,هوت اند كرسبي شرائح دجاج حار700جرام,85.5,very_high,chicken
8436,روشن روشيتو شوكولاتة بالحليب 34 جم,60.0,high,chocolate
22586,مقادير شبيه الجبنة 910 جرام,76.5,very_high,cheese
23210,ماجيك كلين اسفنجة مطبخ,0.0,low,
27652,سيارا ستربس دجاج شكن 750جم,85.5,very_high,chicken
15541,نكسو صدور دجاج طرية مجمدة 2 كجم,85.5,very_high,chicken
28457,لايكي باك اكياس نفايات 70 جالون 1كجم,0.0,low,
6625,Jumbo Ring Pasta 400g,62.400000000000006,high,pasta
14222,مايدا ستربس الدجاج الحار 1000جم,85.5,very_high,chicken
5382,Spicy French Fries 12×23 Grams (Pack),0.0,low,
22958,Oxy Lavender Semi-Automatic Washing Soap,0.0,low,
23280,Magic Clean Sponge with Handle,0.0,low,
23643,برايد جبن شيدر 48 شريحة,76.5,very_high,cheese
29293,ستار درويس مسحوق الجل الوردي 1لتر,0.0,low,
28205,باتيسويس فراولة بالشوكولاتة الداكنة 80 جم,60.0,high,chocolate
5323,الأولى كيكة الشاي بالشوكولاتة 400 جرام,60.0,high,chocolate
28458,لايكي باك اكياس نفايات 30 جالون 1كجم,0.0,low,
21094,Ringo Chocolate Vanilla Cream Wafer,60.0,high,chocolate
29625,صجن تقديم تمرية مضيئة,0.0,low,
5324,الأولى كيكة الشاي بالفانيلا 400 جرام,90.0,critical,tea
24394,ارقى جبنة مربعات بالقشطة 100 جم,76.5,very_high,cheese
25179,امريكانا كيك بار مغطى فانيلا 35 جم (حبة 12),0.0,low,
3694,برايد جبنة  شرايح  اكسترا لايت 200جم *10,76.5,very_high,cheese
5402,جوف زيتون اسود شرائح 170جم,0.0,low,
5389,جوف زيتون اخضر منزوع النواة 500جم,0.0,low,
4962,جوف زيت زيتون بكر عضوي بيضاوي 250مل,64.0,high,olive_oil
3611,بلو ريفر زبدة 100 جم,62.400000000000006,high,butter
23253,المراعي عصير برتقال 200مل,57.6,high,orange_juice
4165,Salted Peanut Snack 24×11 g,92.0,critical,salt
4546,Twisted Pasta No. 25 400g,62.400000000000006,high,pasta
18518,Fairy Lemon Dishwasher Tablets,64.0,high,lemon
10994,فانر شوكو باي كبير 12×28جم,0.0,low,
13957,Listerine Daily Mouthwash Green Tea,90.0,critical,tea
11241,فش فاش نكهة مشاوي بالعسل 75 جرام,73.8,very_high,honey
29608,ذوق البهارات الخليجية بهارات مرق ايدام 12 كيس,60.0,high,baharat
1753,"جلوبال وايت جل مبيض للأسنان , 5 مل",88.0,critical,eggs
7731,Evelyn Hyaluronic Serum for Skin - 18ml,0.0,low,
17637,Evelyn White Prestige Serum for Brightening and Dark Spot Removal,0.0,low,
28250,فيش جداري اوفاست 819,0.0,low,
15895,هجيز بوكس رقم (5) كلوت عبوة التوفير 68 حفاض,0.0,low,
3033,برايد زبدة خبير الطبخ 100 جرام,62.400000000000006,high,butter
3234,Nida Strawberry Juice,0.0,low,
11267,فلكس شراب زيرو فراولة و موز 200مل (حبة 27),57.6,high,bananas
28608,الصافي نكتار المانجو مع الفواكة المشكلة 1.3 لتر,34.8,medium,mango
29515,الوطنية نقانق دجاج طازجة حار 350 جم,85.5,very_high,chicken
27654,ستربس الدجاج الحار سيارا 750 جم,85.5,very_high,chicken
13338,La Roche-Posay - Cicaplast Gel B5 - 40ml,0.0,low,
6584,Golden Touch Rose Water with Moroccan Amber 250 ml,0.0,low,
20514,Balsen Chocolate Milk Creams,60.0,high,chocolate
28159,لينو شوفان جامبو 400 جم,72.0,very_high,oats
23285,ساديا ناجت دجاج مقرمش 270جم,85.5,very_high,chicken
17564,اندومي كاسات لحم بقر 60 جرام,0.0,low,
5040,جوف زيت زيتون بكر عضوي جالون 400مل,64.0,high,olive_oil
19252,اولكر نابولتين شوكولاتة 30 جرام,60.0,high,chocolate
13086,كوينز باكينج باودر 12×100جم,0.0,low,
10417,صن رنج جبن عائلي 10×60جم,76.5,very_high,cheese
28455,لايكي باك اكياس نفايات 50 جالون 1كجم,0.0,low,
29504,حياتي حلوى مكسرات 420جم,0.0,low,
29415,ساديا صدور دجاج متبل بهارات عربية 600جم,60.0,high,baharat
29425,ساديا دكتور اوكتر بيتزا مارغريتا 295جم,0.0,low,
5141,جوف زيتون اخضر حبة كاملة 200جم,0.0,low,
29417,ساديا بامية زيرو 400جم,36.0,medium,okra
7042,اليكا كريم لعلاج الالتهابات الجلدية 30 جرام,0.0,low,
24606,Galaxy Super Sella Basmati Rice 10kg,100.0,critical,rice
22268,The Pink Bio Washing Liquid 960 ml,0.0,low,
6771,Lion King Corn Puffs with Pepper and Tomato 24×18g,20.8,low,corn
16285,هيمالايا صابون بالكريم والعسل 125جم,73.8,very_high,honey
15244,نادك عصير المانجو 125مل,34.8,medium,mango
29424,ساديا ملوخية 400جم,0.0,low,
16772,زولابي فانيليا كوكيز بقطع الشوكولاتة    5 قطع,60.0,high,chocolate
29426,ساديا دكتور اوكتر بيتزا مارغريتا 295جم (نسخة),0.0,low,
17813,سكين كريم سنتيلا تي تريكا بي 5 من مدغشقر، 75 مل,0.0,low,
29233,ستفيا جوس عصير فراولة 300 مل,0.0,low,
29529,بانتين شامبو ضد القشره 500 مل,22.0,low,figs
23053,الامل دجاج 1100جم,85.5,very_high,chicken
27152,بلومينج عصير بودرة فواكه استوائية 2 كجم,0.0,low,
2754,أكوا صابون الناعم مع فيتامين E وزيت اللوز 4×125جم,73.8,very_high,almonds
10911,فاشن كیر محلول عدسات 120 مل,81.0,very_high,lentils
23586,Beauty Kiss Vitamin C Mask 3x1 25g,0.0,low,
29022,حياتي حلوى مكسرات 720جم,0.0,low,
29227,ستفيا جوس عصير مانجو 300 مل,34.8,medium,mango_juice
29228,ستفيا جوس عصير كوكتيل 300 مل,0.0,low,
29229,ستفيا جوس عصير رمان 300 مل,37.199999999999996,medium,pomegranate
29230,ستفيا جوس عصير اناناس 300 مل,0.0,low,
29231,ستفيا جوس عصير برتقال 300 مل,57.6,high,orange_juice
29232,ستفيا جوس عصير ليمون نعناع 300 مل,62.400000000000006,high,mint
29234,ستفيا جوس عصير جوافة 300 مل,0.0,low,
4414,شاحن سيارة انكر بقوة 52 واط بمنفذ تايب سي ومنفذ يو اس بي,0.0,low,
13045,كولجيت تربل اكشن غسول للفم 500 مل,0.0,low,
24623,ايناك سناك نودلز بنكهة الدجاج العادي 30 جم,85.5,very_high,chicken
21447,بيزلين مزيل عرق خال من العطر لتفتيح البشرة 1+1,0.0,low,
17053,بامبرز حفائظ مقاس 3 صغير,0.0,low,
13614,لواكر ساندوتش فانيلا 25جم,0.0,low,
13623,لواكر ويفر بندق 25 جم,0.0,low,
25602,بريتزو ميني ستيكس بالجبنة 216جم,76.5,very_high,cheese
27166,اي سي ام ديبي وايت ماسك تفتيح البشرة 40 مل,0.0,low,
25637,بورجو مربى فراولة 380جم,0.0,low,
27176,سيروم ديبيوايت المكثف المضاد للبقع من اي سي ام 30 مل,0.0,low,
22084,جلوريا مربى فواكه مشكله450جم,0.0,low,
5362,Concentrated Milk 170ml,85.0,critical,milk
19369,Galaxy Caramel Cake,0.0,low,
21421,Milk Chocolate Biscuit Pickup,60.0,high,chocolate
3998,Softy Tissues Bags 7+3 Bundle,0.0,low,
5667,White Onion Bag,0.0,low,
5850,الراقي صوص دبس الرمان 400 Gram,39.0,medium,pomegranate_molasses
22654,ريحان كريم كراميل 70جم,0.0,low,
4312,كي دي دي قشطة قيمر 3×250جم,0.0,low,
22628,ريحان جلي نكهة الليمون 85جم,64.0,high,lemon
28108,ريحان جلي نكهة الكرز 85جم,0.0,low,
28115,ريحان جلي نكهة الفراولة 85جم,0.0,low,
9231,سلكت كلور ملابس ملونة 3.78 لتر,0.0,low,
9956,سيزر نكتار عصير  كركدية 1لتر,0.0,low,
10622,عسكر الجنوب رقائق سمبوسة 600جم,0.0,low,
13631,لواكر ويفر شوكلاته 25 جم,0.0,low,
29422,ساديا دكتور اوكتر بيتزا الاجبان الاربعة 340جم,0.0,low,
24476,الخضار زنجبيل القصيم,0.0,low,
4332,لواكر ويفر دارك 25 جم,0.0,low,
15875,هايل شعيرية ملفوفه 300جم,40.8,medium,vermicelli
29378,بلوند ھیر بودرة تشقیر الترا لفت بلیتشنج - 400 جم,0.0,low,
17818,اديشن قهوة مقطرة نيويورك 10×10 جم,0.0,low,
6261,العاب رالي MLاكمة,0.0,low,
7079,M&M's Chocolate Tube 30g,60.0,high,chocolate
5658,Vegetable Plum Plate,0.0,low,
2603,Blueberry Cheesecake Zolabi,76.5,very_high,cheese
29685,جلوريا حمص 580 جم,79.2,very_high,chickpeas
29534,بنتين شامبو تطايرات الصيف 500 مل,22.0,low,figs
2834,Kiri Cream Cheese 6 Pieces,76.5,very_high,cheese
5780,الخضار بخاره علبه,0.0,low,
28107,ريحان شوفان ابيض 400 جم,72.0,very_high,oats
21261,بورقات حلاوة مصاص بطيخ 18جم*16حبة,33.0,medium,watermelon
12087,قولن بسكوت حبوب الاربعه بدون سكر 6×216جم,0.0,low,
17463,دوكس دجاج مجمدة 10×1100 جم,85.5,very_high,chicken
9798,سيتافيل منظف لطيف 236 مل,0.0,low,
12536,كرست معجون اسنان 2×125 مل فريش منت,0.0,low,
23743,Enchanteur Naturelle Moisturizing Shower Gel Lilac Lush,0.0,low,
3287,Heinz Classic Mayonnaise,0.0,low,
29536,هيداند شولدر نضافة يومية 500 مل,0.0,low,
24946,Herbal Essences - Golden Moringa Oil Conditioner - 400ml,0.0,low,
4972,Time Indicator Toothbrush with Base and Cap,0.0,low,
24114,فون مكس كيبل قماش يوسبي تايب سي 2012,0.0,low,
3670,Perfetto Pasta No. 250,62.400000000000006,high,pasta
5747,الخضار فطر ابيض (نسخة),88.0,critical,eggs
17881,كي دي دي قشطة قيمر,0.0,low,
190,Bio Luxe Ginger Root Shampoo - 480ml,0.0,low,
13720,لوزان اكواب ورقية طبقتين اسود 4 اونز,73.8,very_high,almonds
23620,كاريس مقشر للوجه والجسم بالشاي الاخضر 600مل,90.0,critical,tea
8280,رايس اب كيك الارز البني غير مملح 120 جرام,92.0,critical,salt
29371,مقشر بخلاصة السكر البني وزبدة جوز الهند من دوف 298 جرام,62.400000000000006,high,butter
29251,خدير شاي جبلي 100 خيط,90.0,critical,tea
13948,Lay's Forno Original Cheese,76.5,very_high,cheese
13177,كيرفري غسول للاماكن الحساسة 200مل,0.0,low,
17710,Chocolate Biscuit Pick Up,60.0,high,chocolate
11872,فيولا صابونة النيلة الزرقاء 125 جرام,0.0,low,
28340,البطل فشار بالفلفل الحار 23جم (حبة 10),40.8,medium,bell_peppers
15009,ميديكيوب - قناع الجل كولاجين الوردي,0.0,low,
10798,غندور هاواي شوكلاتة بجوز الهند 12×28جم (كرتون) (نسخة),57.6,high,walnuts
27540,انفاس جدة لافاندر 260مل,0.0,low,
2955,قولن سناك بالشوكلاتة 150جم,0.0,low,
12253,كاس سلك خشن 8×3سلك (ربطة),0.0,low,
23673,سبا سستم قناع الوجه بالفحم والكولاجين 28مل,0.0,low,
13315,لابيلا بلسم مكبر شفاه بالبطيخ - 8 مل,33.0,medium,watermelon
11400,فوستر كلاركس جيلي توت 6×80 جم,0.0,low,
3227,ندى شراب زبادي يوناني توت الأسود 330 جرام,88.0,critical,yogurt
11877,Viola Rabbit Face Mask,0.0,low,
8277,رايس اب اقراص الارز البني مع حبوب الشيا 120 جرام,0.0,low,
8278,رايس اب خالي من الجلوتين مع بذور دوار الشمس 120 جرام,22.0,low,figs
6583,Golden Touch Rose Water with Licorice 250 ml,100.0,critical,rice
7673,ACM Novofan Hair Loss Lotion 100ml,0.0,low,
28973,روشن تو كراكر بنكهة البندق 38 جم (حبة 5),0.0,low,
18436,العلالي فطر مقطع 400 جم,0.0,low,
29370,"مقشر دوف بخلاصة بذور الرمان وزبدة الشيا , 298 جرام",62.400000000000006,high,butter
14754,ملتي باك اكواب قهوة 2.5 اونز 302,0.0,low,
1580,جاميسون المغنيسيوم مكمل غذائى 100 قرص,0.0,low,
3104,لواكر  شنطه شوكو 125 جم,0.0,low,
27696,كريم 21 سيروم فيتامين سي 30مل,0.0,low,
21327,بيبو اكياس نفايات رول ابو ربطة 30 جالون 25 كيس,0.0,low,
63,Eveline Sun Bronze 3-in-1 Skin Tanning Enhancer,0.0,low,
1970,Ariel Powder,0.0,low,
12227,كاروت صن كريم تسمير البشرة بالبطيخ 350مل,33.0,medium,watermelon
29543,اريال اخضر 8 كجم +300 مل باور جل,0.0,low,
17395,اديشن كبسولات ميلانو 10×52 جم,0.0,low,
12101,قولن ويفر بالشوكلاتة بدون سكر 60جم,0.0,low,
11873,Viola Donkey Milk Soap 125g,0.0,low,
8127,ديمه فرفشة بطاطس ملح وخل 21×12 جرام,72.0,very_high,potatoes
14755,ملتي باك اكواب قهوة 2.5 اونز ابيض 2-301,88.0,critical,eggs
5385,البطل بطاطس عيدان ملح البحر 23,72.0,very_high,potatoes
29555,مس لنس عدسات يومية - ارجان,81.0,very_high,lentils
23618,كوزمو سوفت اند شاين هير مايونيز 300مل,90.0,critical,tea
12092,قولن بسكويت مني بيتس250جم,62.400000000000006,high,biscuits
7662,ACM Sensitile Facial Cleansing Soap for Dry and Sensitive Skin 100g,0.0,low,
26186,سفنجة اطفال f029,0.0,low,
26777,لوريال سیروم جلايكوليك 15 مل,0.0,low,
2262,Pantene Shampoo for Shine and Density - 390 ml,0.0,low,
23576,Beauty Kiss Hyaluronic Acid Mask 3x1 25g,0.0,low,
29375,"مقشر دوف بخلاصة ملح الهيمالايا وزيت الورد , 298 جرام",92.0,critical,salt
29554,مس لنس عدسات يومية - ارجان,81.0,very_high,lentils
13358,La Roche-Posay Anthelios UVMUNE 400 Invisible Fluid - 50ml,0.0,low,
7639,ايسنس فيلر شفاه وات ذا فيك اكستريم 4.2 مل,0.0,low,
7655,ACM Midi Sun Sunscreen Gel SPF 50 - 40ml,0.0,low,
5680,الخضار تشكيلة كيل مشكاة,0.0,low,
8279,رايس اب كعك الأرز البني 7 حبوب سوبر 120 جرام,100.0,critical,rice
4221,كاس سلك ناعم 12+4 مجانا,0.0,low,
3105,لواكر شنطه فانيليا 125 جم,39.0,medium,vanilla
13616,لواكر شنطه بندق 125 جم,0.0,low,
24944,امريكانا كيك بار مغطى فراولة 35جم (حبة 12),0.0,low,
3007,Class Malt Beverage Classic - 250ml,0.0,low,
19441,Johnson's Baby Bath Liquid,0.0,low,
6485,تونر لتوازن وتنظيف البشرة بعشبة السينتيلا من سكين 1004 - 210 مل,0.0,low,
22609,اديشن كبسولات ديلكاتو 10×52 جم,0.0,low,
22759,اديشن كبسولات ايليقانت 10 حبة PCS,0.0,low,
21738,تريفا مكرونة خواتم صغيره 400جرام  رقم 314,62.400000000000006,high,pasta
5758,الخضار كرم محشي,0.0,low,
