product_id,product_name,category,subcategory,importance_level,category_tags,category_count,product_family
24500,ريكسونا بخاخ مزيل عرق انفربال بلاك اند وايت 200 مل,other,,low,other,1,
14764,ملتي باك اكواب مضلع دبل 8 اونز ابيض 1-316,protein,eggs,critical,baking|breakfast|cooking|custards|desserts|eggs|ingredient|omelets|protein|ramadan|sauces|saudi_staples|soups,13,
17453,Nadec Mixed Berry Juice No Added Sugar,baking,sweeteners,critical,baking|chocolate_biscuit_dessert|desserts|dish|drinks|ingredient|preserves|qamar_al_din|qeu_category|ramadan|saudi|saudi_coffee|saudi_specialties|saudi_staples|sugar|sweeteners|syrups|vimto,18,
2436,Johnson Baby Powder for Soft and Dry Skin,other,,low,other,1,
7911,Parachute Coconut Hair Oil with Natural Biotin - 170ml,other,,low,other,1,
23581,نونو زيت للأطفال 3×400مل,other,,low,other,1,
23563,عرين توب خليط كيك ريد فيلفت 500 جم,condiments,condiments,medium,condiments|dressings|ingredient|marinades|pickles|salad|sauces,7,
27486,كوزمو صنفرة للوجه والجسم مشمش وخوخ 500مل,fruits,dried_fruits,very_high,apricot_jam|desserts|dried_fruits|fruits|ingredient|qamar_al_din|ramadan|saudi_staples|snacks,9,
1553,جاردن اوليان مقشر السكر بزيت الاركان وزيت الخزامي 600 جرام,other,,low,other,1,
21779,بورقات جلي بطيخ,fruits,fruits,medium,fresh_watermelon|fruit_salad|fruits|ingredient|snacks|watermelon_juice,6,
27608,فون مكس كيبل تايب سي - سي,other,,low,other,1,
10356,صابون دال 10 كيلو,other,,low,other,1,
23999,داماكو مانجو مجمدة 1كجم,fruits,tropical_fruits,medium,desserts|fresh_mango|fruits|ingredient|mango_juice|mango_smoothie|tropical_fruits,7,
18263,NIVEA Men Fresh Power Roll-On Anti-Perspirant,other,,low,other,1,
7666,بونيتا مناديل سمارت 160منديل 4×1,other,,low,frequent_purchase|other,2,
27457,كواليكو كرات اللحم البقري 1كجم,other,,low,other,1,
25191,تريفا زبدة فول السوداني 510جم,dairy,dairy_products,high,baking|bread|chocolate_dessert|cooking|dairy|dairy_products|desserts|ingredient|ramadan|sauces,10,ghee_fats
7135,امريكانا شابوره دايت,other,,low,other,1,
8941,سبايدرمان شور جل وشامبو اطفال,fruits,fruits,medium,desserts|fresh_pomegranate|fruits|ingredient|pomegranate_juice|ramadan|salads,7,
11393,فور يو حلقات بطعم الشيكولاتة والبسكويت والحليب 200 جرام,dairy,dairy_products,critical,baking|cereals|chocolate_biscuit_dessert|chocolate_dessert|cookies|cooking|dairy|dairy_products|desserts|drinks|ingredient|milkshakes|ramadan|saleeg|saudi_staples|snacks|tea_biscuits,17,milk_dairy
6751,Al Malah Bahraini Seven Spices 160g,spices,matazeez,critical,dish|matazeez|qeu_category|quaker_soup|ramadan|samboosa|saudi|saudi_specialties|spices,9,
4110,Farko Hot Pepper Potato Sticks 20x12g,spices,pepper,critical,pepper|qeu_category|spices,3,
158,"Power Mix ""X"" Air Freshener - Floral Bouquet",other,,low,other,1,
20899,Power Mix Scented Paper - Fresh Lemon,fruits,citrus,high,citrus|desserts|drinks|fruits|ingredient|marinades|ramadan|rice_dishes|salad_dressings|sauces|soups,11,
21744,بيدر حمص بالطحينة 380جم,legumes,chickpeas,very_high,chickpea_curry|chickpeas|condiments|dips|falafel|fatayer|fattet_hummus|halva|harira|hummus|ingredient|legumes|marinades|paste|ramadan|salad_dressings|salads|sauces|saudi_staples|stews,20,
9473,سندريلا فوط نسائية 30 فوطة,other,,low,other,1,
25488,اورين تونا لحم خفيف في زين دوار الشمس 90جم,other,,low,frequent_purchase|other,2,
19513,Americana Swiss Roll Vanilla,flavorings,flavoring_extracts,high,baking|cakes|custards|desserts|drinks|flavoring_extracts|flavorings|ice_cream|ingredient|qeu_category|vanilla,11,
12149,كاتش مي حبوب الذرة السكرية 425 جرام,vegetables,grains_vegetables,low,corn_dishes|corn_salad|corn_soup|grains_vegetables|ingredient|sweet_corn|vegetables,7,
17175,نسمة ديليشز اصابع الذرة بالفلفل الحار 18 جم (حبة 11),vegetables,nightshades,medium,corn_dishes|corn_salad|corn_soup|fajitas|grains_vegetables|grilled_peppers|ingredient|nightshades|rice_dishes|salads|stuffed_peppers|sweet_corn|vegetables,13,
6737,المطور سفرة جامبو 130*130,other,,low,other,1,
11223,فريدة معطر جو ارابيسك  460مل,other,,low,other,1,
2259,Parachute Premium Organic Coconut Oil,other,,low,other,1,
12709,كلوركس كبير 3.78,other,,low,other,1,
14632,معجون الطماطم طبيعي فونتي 135جم (حبة 8),vegetables,tomatoes,critical,dolma|ingredient|kabsa|matazeez|ramadan|rice_dishes|salads|sambousek|sauces|saudi_staples|soups|stews|tomatoes|vegetables,14,
19909,KDD Banana Flavored Milk - 180ml,dairy,dairy_products,critical,baking|cereals|chocolate_biscuit_dessert|chocolate_dessert|cooking|dairy|dairy_products|desserts|dish|drinks|ingredient|milk|milkshakes|qeu_category|ramadan|saleeg|saudi|saudi_specialties|saudi_staples,19,milk_dairy
4795,Abu Bintin Rice 10 kg,grains,rice,critical,biryani|dish|fried_rice|grains|ingredient|jareesh|kabsa|machboos|mandi|maqluba|qeu_category|quzi|ramadan|rice|rice_salad|saleeg|saudi|saudi_specialties|saudi_staples|stuffed_peppers,20,rice_centric
2258,Parachute Advansed Coconut Oil Enriched with Keratin Protein,protein,,very_high,protein|qeu_category,2,
8859,سالغادو زيت زيتون اسباني 800 مل,oils,cooking_oils,high,breads|cooking|cooking_oils|dips|dressings|ingredient|marinades|oils|ramadan|salads,10,
23537,مكرونة الصينية 227 جرام,grains,pasta,high,grains|ingredient|lasagna|macaroni|pasta|pasta_salad|pasta_sauce|penne|ramadan|spaghetti,10,
20564,Hoor Virgin Olive Oil Blend - 4L,oils,cooking_oils,critical,breads|cooking|cooking_oils|dips|dressings|ingredient|marinades|oils|olive_oil|qeu_category|ramadan|salads,12,
28346,الراقي زيتون اسود شرائح 720 جم,other,,low,other,1,
24482,بالانس شوتس بروتين بالفلفل الحلو 70جم,vegetables,nightshades,medium,desserts|dried_figs|dried_fruits|fajitas|fig_jam|fruits|grilled_peppers|ingredient|nightshades|rice_dishes|salads|snacks|stuffed_peppers|vegetables,14,
15274,نادك لبن قليل الدسم 2.85 لتر,saudi_specialties,laban,critical,dish|laban|ramadan|saudi|saudi_specialties,5,milk_dairy
1837,اولويز ليلي كبير -48فوطة,other,,low,other,1,
27373,قراسياس بلسم بزيت الافوكادو 250 مل,fruits,tropical_fruits,low,avocado_salad|avocado_toast|fruits|guacamole|ingredient|smoothies|tropical_fruits,7,
28694,راديانس مرطب للجسم برائحة الورد 300 مل,other,,low,other,1,
11813,Famous - Afghan Hair Oil - 250ml,other,,low,other,1,
19204,Vatika Lemon and Almond Hair Protection Cream,dairy,dairy_products,critical,baking|citrus|coffee|cream|dairy|dairy_products|desserts|drinks|fruits|ice_cream|ingredient|marinades|qeu_category|ramadan|rice_dishes|salad_dressings|sauces|soups,18,
27492,كوزمو بيبي زيت اطفال مغذي - 500 مل,other,,low,other,1,
4172,فونتي برجر سمسم 400جم,other,,low,other,1,
474,بلاتينا ورق قصدير 55متر*450سم,fruits,dried_fruits,low,desserts|dried_figs|dried_fruits|fig_jam|fruits|ingredient|snacks,7,
3646,بيبو اكياس نفايات رول ابو ربطة 50 جالون 22 كيس,other,,low,other,1,
17355,Dettol Antiseptic 2 Liters,other,,low,other,1,
19959,نسكافية 3×1 شوكولاتة 24×18جم,snacks,confectionery,high,baking|chocolate_bars|chocolate_biscuit_dessert|confectionery|desserts|drinks|ingredient|ramadan|snacks,9,
26184,سفرة حبوب ذرة 425جم,vegetables,grains_vegetables,low,corn_dishes|corn_salad|corn_soup|grains_vegetables|ingredient|sweet_corn|vegetables,7,
11853,فيولا زيت السعد الطبيعي 125 مل,other,,low,other,1,
24846,"Murjan Dates - Sagai with Honey, Almond, and Sesame - 400g",fruits,dried_fruits,critical,baking|baklava|date_smoothie|dates|dates_water|desserts|dried_fruits|drinks|fruits|honey|iftar_traditional|ingredient|kunafa|marinades|qatayef|qeu_category|ramadan|ramadan_starter|saudi_staples|stuffed_dates|sweeteners|tea,22,
3955,7 Days Swiss Roll 12×20g (Carton),other,,low,other,1,
24349,بابا فوود حلاوة طحينية 250 جم,other,,low,other,1,
27371,قراسياس بلسم بزيت الثوم الاسود 250 مل,vegetables,allium,critical,allium|dips|ingredient|jareesh|kabsa|marinades|meat_dishes|ramadan|rice_dishes|sauces|saudi_staples|soups|stews|vegetables,14,
27372,قراسياس بلسم بزيت التين الشوكي 250 مل,fruits,dried_fruits,low,desserts|dried_figs|dried_fruits|fig_jam|fruits|ingredient|snacks,7,
3223,Nakhlatin Oil,other,,low,frequent_purchase|other|top_seller,3,
14743,مكين ورق ساندوتش,other,,low,other,1,
16916,Nivea Soft Cream with Jojoba Oil and Vitamin E for Face and Body,dairy,dairy_products,critical,baking|coffee|cream|dairy|dairy_products|desserts|ice_cream|ingredient|qeu_category|sauces|soups,11,
27725,صلصة كولومبينا الحارة جدا 90 مل,other,,low,other,1,
2375,"سيروم أزيلايك أسيد 10% + هيالورون لبشرة هادئة ومشرقة من انوا , 30مل",other,,low,other,1,
7075,جونسون المركز لوشن للجسم 250  مل,other,,low,other,1,
11860,فيولا صابون الاسود الافريقي 130 جرام,other,,low,other,1,
19594,Burt Plus Daily Care Shampoo for Normal Hair with Honey Extract,other,,low,non_food|other,2,
9002,Stream Citrus Carbonated Drink - 185ml,other,,low,other,1,
11738,Viva - Orange Drink - 185ml,other,,low,other,1,
27367,اكواسوفت مزيل عرق للنساء رومانتك 200 مل,other,,low,other,1,
22885,NIVEA Cream for All Skin Types,dairy,dairy_products,critical,baking|coffee|cream|dairy|dairy_products|desserts|ice_cream|ingredient|qeu_category|sauces|soups,11,
13733,لوزان اكواب ورقيه سميكة ابيض 7 اونز,protein,eggs,critical,baking|breakfast|cakes|cooking|custards|desserts|eggs|garnishes|ingredient|kabsa|nuts|omelets|protein|ramadan|rice_dishes|sauces|saudi_staples|snacks|soups,19,
2503,Daony Fabric Softener Concentrate – Vanilla & Musk – 3L,flavorings,flavoring_extracts,high,baking|cakes|custards|desserts|drinks|flavoring_extracts|flavorings|ice_cream|ingredient|qeu_category|vanilla,11,
3551,مكرونة باستا لوسو اقلام 500جم,grains,pasta,high,grains|ingredient|lasagna|macaroni|pasta|pasta_salad|pasta_sauce|penne|ramadan|spaghetti,10,
3596,Zoro Cheese Flavored Potato Chips,dairy,cheese,critical,appetizers|baking|cheese|chips|dairy|desserts|dish|fried_potatoes|ingredient|kabsa|maqluba|moussaka|party_snacks|pasta|pizza|qeu_category|ramadan|roasted_vegetables|salads|samboosa|samboosa_cheese|sandwiches|saudi|saudi_specialties|saudi_staples|snacks|soups|tubers|vegetables,29,chips_snacks
24293,Tiger Super Jumbo Cheese Seasoned Potato Chips 150g,dairy,cheese,critical,appetizers|baking|cheese|chips|dairy|desserts|dish|fried_potatoes|ingredient|kabsa|maqluba|moussaka|party_snacks|pasta|pizza|qeu_category|ramadan|roasted_vegetables|salads|samboosa|samboosa_cheese|sandwiches|saudi|saudi_specialties|saudi_staples|snacks|soups|tubers|vegetables,29,chips_snacks
24291,Tiger Super Jumbo Spicy Potato Chips 150g,vegetables,tubers,very_high,chips|fried_potatoes|ingredient|kabsa|maqluba|moussaka|party_snacks|qeu_category|ramadan|roasted_vegetables|salads|saudi_staples|snacks|soups|tubers|vegetables,16,chips_snacks
7854,بيوتي اوف جوسون تونر البرقوق الأخضر المنعش 150 مل,other,,low,other,1,
15923,هربل شامبو باباي جوز الهند400مل,nuts,nuts,high,baking|cakes|desserts|ice_cream|ingredient|nuts|ramadan|salads|snacks,9,
4380,ليز بطاطس بالجبنة الفرنسية 11جم,vegetables,tubers,very_high,appetizers|baking|cheese|dairy|desserts|fried_potatoes|ingredient|kabsa|maqluba|moussaka|pasta|pizza|ramadan|roasted_vegetables|salads|samboosa_cheese|sandwiches|saudi_staples|soups|tubers|vegetables,21,chips_snacks
3421,Al-Wazir Lex Lavender Soap 10kg,other,,low,non_food|other,2,
9734,سويس رول فراولة 12×20جم,other,,low,other,1,
3294,هايدي ويفر بالبندق 24×18جم,saudi_specialties,laban,critical,dish|laban|ramadan|saudi|saudi_specialties,5,milk_dairy
15448,نسكافي 3في1 كلاسيك 30×20جم,other,,low,other,1,
14065,مارشملو مشكل  140 جرام,other,,low,other,1,
23599,عرين توب خليط كيك شوكلاتة بالحليب 500 جم,dairy,dairy_products,critical,baking|cereals|chocolate_dessert|condiments|cooking|dairy|dairy_products|desserts|dressings|drinks|ingredient|marinades|milkshakes|pickles|ramadan|salad|saleeg|sauces|saudi_staples,19,milk_dairy
24811,بكج بور قوي 10+20+30,other,,low,other,1,
18918,هيد اند شولدرز انتعاش الجليد 350 مل,other,,low,other,1,rice_centric
17649,Johnson's Gentle Baby Soap,other,,low,non_food|other,2,
15649,نور زيت دوار الشمس 1.5لتر,other,,low,frequent_purchase|other,2,
15896,هجيز بوكس رقم (6) كلوت عبوة التوفير 56 حفاض,other,,low,other,1,
24055,Fragrance Farras Rosemary Air Freshener Refill 260ml,other,,low,other,1,
27721,كيكو مان صويا صوص 591 مل,other,,low,other,1,
5791,الخضار خوخ نكترين,other,,low,other,1,
28650,ليفيتي شيبس براون رايس بنكهة البصل والزبادي 60جم,vegetables,allium,critical,allium|dairy|dairy_products|desserts|dips|drinks|fried_onions|ingredient|jareesh|kabsa|laban|labneh|marinades|matazeez|meat_dishes|party_snacks|ramadan|rice_dishes|salads|sauces|saudi_staples|smoothies|snacks|soups|stews|vegetables,26,chips_snacks
3273,Nestlé Coffee-Mate Original,beverages,coffee,critical,beverages|coffee|qeu_category,3,
25159,دكتور فايتامين جل الصبار الطبيعي لترطيب البشرة 300 مل,other,,low,other,1,
9220,سلكت شامبو عباية نسيم البحر 2 لتر,other,,low,other,1,
13386,لافينا ويفر شوكلاتة بالبندق 6×45 جرام,saudi_specialties,laban,critical,dish|laban|ramadan|saudi|saudi_specialties,5,milk_dairy
19941,Vatika Lemon and Almond Hair Protection Cream,dairy,dairy_products,critical,baking|citrus|coffee|cream|dairy|dairy_products|desserts|drinks|fruits|ice_cream|ingredient|marinades|qeu_category|ramadan|rice_dishes|salad_dressings|sauces|soups,18,
27941,عطر الفنادق معطر ارضيات فواح الاصلي 1لتر,other,,low,other,1,
24257,توداي ستيفيا شوكولاتة حليب بالقهوة 60جم,dairy,dairy_products,critical,baking|cereals|chocolate_bars|chocolate_biscuit_dessert|chocolate_dessert|confectionery|cooking|dairy|dairy_products|desserts|drinks|ingredient|milkshakes|ramadan|saleeg|saudi_staples|snacks,17,milk_dairy
13790,لوكا كونسيلر - 03 تارت,other,,low,other,1,
23870,لوكا قلم تحديد العيون السائل 01 أسود داكن,other,,low,other,1,
10837,فاتيكا شامبو بالعسل اصلاح وحيويه للشعر 2×400مل,baking,sweeteners,very_high,baking|desserts|drinks|ingredient|marinades|ramadan|saudi_staples|sweeteners|tea,9,
10838,فاتيكا شامبو باللوز لترطيب الشعر 400مل (ربطة),nuts,nuts,very_high,baking|cakes|desserts|garnishes|ingredient|kabsa|nuts|ramadan|rice_dishes|saudi_staples|snacks,11,
17212,Nivea Men Anti-Perspirant and Anti-Bacterial Dark Wood,other,,low,other,1,
17863,المراعي عصير مانجو وعنب 200 مل,beverages,fruit_juices,medium,beverages|desserts|drinks|fresh_grapes|fresh_juice|fresh_mango|fruit_juices|fruits|grape_juice|ingredient|mango_juice|mango_lassi|mango_smoothie|raisins|tropical_fruits,15,
1629,جرينز مسحوق الورد 60 جم,other,,low,other,1,
4034,Cetaphil Moisturizing Cream 453g,dairy,dairy_products,critical,baking|coffee|cream|dairy|dairy_products|desserts|ice_cream|ingredient|qeu_category|sauces|soups,11,
7204,انجوي ماسك بالفحم  للوجة مل100,other,,low,other,1,
13184,Careline Deep Cleansing Green Tea Nose Strips - 6 Strips,beverages,tea,critical,beverages|chamomile|ginger_tea|herbal_tea|hot_tea|iced_tea|ingredient|milk_tea|mint_tea|peppermint|qeu_category|ramadan|saudi_staples|saudi_tea|tea,15,
27462,سكالا كريم براسيل للشعر الناعم  - 1000 جم,other,,low,other,1,
25982,دابر هيربولين 540 مل,other,,low,other,1,
12996,كوفيكس كير كول غسول يومي للمناطق الحميمة بالفحم للنساء - 215 مل,other,,low,other,1,
4142,Al Bustan Egyptian Seeds (Unsalted) - 115g,spices,seasonings,critical,all_recipes|dish|ingredient|jareesh|laban|qeu_category|ramadan|saleeg|salt|saudi|saudi_specialties|saudi_staples|seasonings|spices,14,
191,Bio Luxe Rosemary Shampoo - 480ml,other,,low,non_food|other,2,
19471,Al Rabie Pineapple Juice - Bulk Pack (18 x 185ml),fruits,fruits,high,apple_juice|apple_salad|beverages|desserts|drinks|fresh_apple|fresh_juice|fruit_juices|fruits|ingredient|snacks,11,
27559,طيبة دجاج متبل تكا 700جم,protein,poultry,very_high,biryani|chicken_soup|grilled_chicken|ingredient|kabsa|machboos|poultry|protein|quaker_soup|ramadan|roasted_chicken|samboosa|saudi_staples|shawarma|shish_tawook,15,
19392,Frashko Extra Hot Sauce,other,,low,other,1,
20601,دوبي خل التفاح 500 مل,fruits,fruits,high,apple_juice|apple_salad|condiments|desserts|dressings|fresh_apple|fruits|ingredient|marinades|pickles|salad|sauces|snacks,13,
22608,هيد اند شولدرز فحم 350 مل,other,,low,other,1,rice_centric
9222,سلكت صابون سائل يدين الاناقة 1500 مل,other,,low,other,1,
19754,"Vatika Olive, Henna & Almond Hair Cream",other,,low,non_food|other,2,
15344,ندى زبادي يوناني توت ازرق قليل الدسم 160 جرام,dairy,dairy_products,critical,dairy|dairy_products|desserts|dips|drinks|ingredient|laban|labneh|marinades|ramadan|salads|sauces|saudi_staples|smoothies|soups,15,
15346,ندي زبادي يوناني توت مشكل 160 جرام,dairy,dairy_products,critical,dairy|dairy_products|desserts|dips|drinks|ingredient|laban|labneh|marinades|ramadan|salads|sauces|saudi_staples|smoothies|soups,15,
27274,اورين مكرونة سباغيتي 400جم,grains,pasta,high,frequent_purchase|grains|ingredient|lasagna|macaroni|pasta|pasta_salad|pasta_sauce|penne|ramadan|spaghetti,11,
27468,سكالا كريم بالباشن فروت للشعر - 1000 جم,other,,low,other,1,
6753,Bahraini Shorba Spices 170g,spices,matazeez,critical,dish|matazeez|qeu_category|quaker_soup|ramadan|samboosa|saudi|saudi_specialties|spices,9,
22493,Al Zawada Shamieh Stuffed Vine Leaves,other,,low,other,1,
8571,ريفوه اكس معطر توت,other,,low,other,1,
8575,ريفوه اكس معطر فراولة,other,,low,other,1,
9221,سلكت صابون سائل يدين افوكادو 1500 مل,fruits,tropical_fruits,low,avocado_salad|avocado_toast|fruits|guacamole|ingredient|smoothies|tropical_fruits,7,
8586,Reevoh Air Freshener (CK) - 400ml,other,,low,other,1,
14802,ملتي باك ملاعق اكل اسود 220حبة,other,,low,other,1,
18265,Reehan Instant Fruit Flavored Drink Powder - 750g + 150g (Special Offer),other,,low,other,1,
22556,سيباميد بلسم شفاه الأطفال الجافة والحساسة - 4.8 جرام,other,,low,other,1,
5697,الخضارملوخية مجففة,other,,low,frequent_purchase|other,2,
22495,Al Fakhama Tuna 185g,protein,seafood,high,fish_rice|fish_stew|fried_fish|grilled_fish|ingredient|protein|ramadan|saib|salmon|sayadieh|seafood,11,
24668,أرياف سفرة جامبو مطبوع 140×140,other,,low,other,1,
3343,ابو حسين ارز بنجابي ابيض طويل الحبه 5 كيلو,protein,eggs,critical,baking|breakfast|cooking|custards|desserts|eggs|ingredient|omelets|protein|ramadan|sauces|saudi_staples|soups,13,rice_centric
13183,Careline Rose Nose Pore Strips - 6 Strips,other,,low,other,1,
21299,Glow and Lovely Spot Control Cream + Face Wash,other,,low,non_food|other,2,
22520,Oxi Automatic Soap Lavender,other,,low,non_food|other,2,
22638,Rayhan Peach Flavored Instant Drink Powder - 2kg,other,,low,other,1,
352,برود اكياس نفايات رول 55جالون 1 كيلو,other,,low,other,1,
1754,Glow Detox Charcoal & Bamboo Face Wash - 100ml,other,,low,non_food|other,2,
27865,بييلا بروشيلد ماسك الشعر الارغان المغربي وزبدة الشية 300جم,dairy,dairy_products,high,baking|bread|chocolate_dessert|cooking|dairy|dairy_products|desserts|ingredient|ramadan|sauces,10,ghee_fats
27870,بييلا بروشيلد بلسم الشعر بالارغان المغربي وزبدة الشية 400مل,dairy,dairy_products,high,baking|bread|chocolate_dessert|cooking|dairy|dairy_products|desserts|ingredient|ramadan|sauces,10,ghee_fats
9077,سكالا اكسبرت 2 في 1 كريم تمشيط + كريم مرطب بالمايونيز لترطيب وتغذية الشعر - 1 كجم,other,,low,other,1,
16070,Hoto Protection Package for iPhone 14 Pro,other,,low,other,1,
12151,كاتش مي زيت زيتون 4لتر,oils,cooking_oils,high,breads|cooking|cooking_oils|dips|dressings|ingredient|marinades|oils|ramadan|salads,10,
17699,Ulker Sesame Biscuit,other,,low,other,1,
4035,Cetaphil Daily Moisturizing Lotion for Babies with Shea Butter 300 ml,other,,low,non_food|other,2,
2167,اندوفود صلصة الصويا حلو صغير 140 مل,other,,low,other,1,
64,Parachute Daily Shine Shampoo with Coconut and Almond Extracts,other,,low,non_food|other,2,
11021,فانيش اقراص غسالة الصحون 36 قرص,other,,low,other,1,
27225,دمية ليتل بيبي,other,,low,other,1,
15080,مي سيداب كاسة نكهة الدجاج الكوري حساء 75 جرام,protein,poultry,very_high,biryani|chicken_soup|grilled_chicken|ingredient|kabsa|machboos|poultry|protein|quaker_soup|ramadan|roasted_chicken|samboosa|saudi_staples|shawarma|shish_tawook,15,
1834,Small Bon Chocolate 5 Pieces,snacks,confectionery,high,baking|chocolate|chocolate_bars|chocolate_biscuit_dessert|confectionery|desserts|drinks|ingredient|qeu_category|ramadan|snacks,11,
2255,Chocolate Covered Ringo,snacks,confectionery,high,baking|chocolate|chocolate_bars|chocolate_biscuit_dessert|confectionery|desserts|drinks|ingredient|qeu_category|ramadan|snacks,11,
19795,بورقات  حلوى الجيلي  كيك كيس,other,,low,other,1,
2260,Parachute Coconut Oil with Keratin Protein,protein,,very_high,protein|qeu_category,2,
16323,هيمالايا مرطب الشفاه المغذي - 10 جم,other,,low,other,1,
8612,ريكسونا للنساء بخاخ مزيل عرق مضاد للبكتيريا 200مل,other,,low,other,1,
16203,هيد اندشولدرز حيوي حريري1000مل,other,,low,other,1,rice_centric
18629,اوكسي صابون  نص توماتيك نسيم الشرق 9كيلو,other,,low,other,1,
24171,نوفي عسل نحل 500جم,baking,sweeteners,very_high,baking|desserts|drinks|ingredient|marinades|ramadan|saudi_staples|sweeteners|tea,9,
20756,Neutrogena Acne Control Mask Cleanser,other,,low,other,1,
19792,سنابل الكرم بهارات برياني 190جم,spices,blend_spices,high,blend_spices|grilled_meats|ingredient|kabsa|meat_dishes|ramadan|rice_dishes|soups|spices|stews,10,
23270,Vio Hazelnut Flavor,other,,low,other,1,
20314,Al Rabie Mixed Berry Juice - Pack (18 x 185ml),other,,low,other,1,
23705,اسناد بصل مجروش 85 جرام,vegetables,allium,critical,allium|fried_onions|ingredient|jareesh|kabsa|matazeez|meat_dishes|ramadan|rice_dishes|salads|sauces|saudi_staples|soups|stews|vegetables,15,
27940,عطر الفنادق معطر ارضيات مذهلة الاصلي 1لتر,other,,low,other,1,
9179,سكن1004 سينتلا أمبولة العناية بالمسام 100مل,other,,low,other,1,
3808,Deep Plastic Plates 15 Pack,other,,low,other,1,
19557,Date Maamoul,other,,low,other,1,
4690,April Lemon Mayonnaise - 300ml,fruits,citrus,high,citrus|desserts|drinks|fruits|ingredient|marinades|ramadan|rice_dishes|salad_dressings|sauces|soups,11,
12660,Berry Fruit Slices 10×28.8g,other,,low,other,1,
18841,Luna Spicy Tuna Fillet,protein,seafood,high,fish_rice|fish_stew|fried_fish|grilled_fish|ingredient|protein|ramadan|saib|salmon|sayadieh|seafood,11,
20879,Power Mix X Scented Paper - Black Max,other,,low,other,1,
18738,Nivea Original Moisturizing Cream for the Whole Family - 150ml,dairy,dairy_products,critical,baking|coffee|cream|dairy|dairy_products|desserts|ice_cream|ingredient|qeu_category|sauces|soups,11,
9958,سيزر نكتار عصير فواكة مشكلة وتوت 1 لتر,other,,low,other,1,
23739,جل بالهورلنيك لترطيب البشرة 300 مل,other,,low,other,1,
24243,Arielac Cereal with Milk & Rice 200g,grains,rice,critical,baking|biryani|cereals|chocolate_biscuit_dessert|chocolate_dessert|cooking|dairy|dairy_products|desserts|dish|drinks|fried_rice|grains|ingredient|jareesh|kabsa|machboos|mandi|maqluba|milk|milkshakes|qeu_category|quzi|ramadan|rice|rice_salad|saleeg|saudi|saudi_specialties|saudi_staples|stuffed_peppers,31,rice_centric
18231,ETI Hoala Cocoa Cookies with Cream Filling - 195g,baking,baking_ingredients,critical,baking|baking_ingredients|cakes|chocolate_bars|chocolate_biscuit_dessert|chocolate_dishes|cocoa|coffee|confectionery|cream|dairy|dairy_products|desserts|dish|drinks|ice_cream|ingredient|qeu_category|ramadan|sauces|saudi|saudi_specialties|snacks|soups,24,
19413,Goody Italian Sauce,other,,low,other,1,
6573,Golden Touch Onion Oil for Hair Nourishment,other,,low,other,1,
11848,فيولا زيت الثوم 125 مل,vegetables,allium,critical,allium|dips|ingredient|jareesh|kabsa|marinades|meat_dishes|ramadan|rice_dishes|sauces|saudi_staples|soups|stews|vegetables,14,
11850,فيولا زيت الحشيش البري,other,,low,other,1,
12712,فيولا زيت اكليل الجبل 125 مل,other,,low,other,1,
13190,كيس بيوتي زيت الارز العضوي 135 مل,other,,low,other,1,rice_centric
14204,ماندي كير زيت جنين القمح للشعر والبشرة 125مل,other,,low,other,1,
27859,بييلا بروشيلد شامبو الشعر روزماري 400مل,other,,low,other,1,
27861,بييلا بروشيلد بلسم الشعر روزماري 400مل,other,,low,other,1,
24134,موج ماكس باور بانك واي ريلس,other,,low,other,1,
17312,Extra Virgin Olive Oil,oils,cooking_oils,critical,breads|cooking|cooking_oils|dips|dressings|ingredient|marinades|oils|olive_oil|qeu_category|ramadan|salads,12,
5679,الخضار تشكيلة خس مشكاة,vegetables,leafy_greens,medium,fattoush|ingredient|leafy_greens|salads|sandwiches|vegetables|wraps,7,
16908,Almarai Vanilla Milk,dairy,dairy_products,critical,baking|cakes|cereals|chocolate_biscuit_dessert|chocolate_dessert|cooking|custards|dairy|dairy_products|desserts|dish|drinks|flavoring_extracts|flavorings|ice_cream|ingredient|milk|milkshakes|qeu_category|ramadan|saleeg|saudi|saudi_specialties|saudi_staples|vanilla,25,milk_dairy
19638,فرشلي فطر مقطع طبيعي 280جم,other,,low,other,1,
23853,لوكا كونسيلر خافي عيوب - 08 توفي,other,,low,other,1,
28017,عود لافر بخور ميني تولة ابيض 10جم,protein,eggs,critical,baking|breakfast|cooking|custards|desserts|eggs|ingredient|omelets|protein|ramadan|sauces|saudi_staples|soups,13,
23809,البقرة الضاحكة جبنة مثلث 2×480جم,dairy,cheese,very_high,appetizers|baking|cheese|dairy|desserts|ingredient|pasta|pizza|ramadan|salads|samboosa_cheese|sandwiches|saudi_staples,13,cheese
23329,بون بوفيه خرشوف مجمد 400 جرام,other,,low,other,1,
20079,Pantene Pro-V Sheer Volume / Clean & Healthy Shampoo - 375ml,other,,low,non_food|other,2,
2000,Al Batal Ridges - Cheese Potato Chips - 155g,dairy,cheese,critical,appetizers|baking|cheese|chips|dairy|desserts|dish|fried_potatoes|ingredient|kabsa|maqluba|moussaka|party_snacks|pasta|pizza|qeu_category|ramadan|roasted_vegetables|salads|samboosa|samboosa_cheese|sandwiches|saudi|saudi_specialties|saudi_staples|snacks|soups|tubers|vegetables,29,chips_snacks
5907,الرفاعي كب كيك شوكولا12× 30 Gram,other,,low,other,1,
